berkas,gambar_sumber,det_id,dugaan_awal,label,conf,bbox,lebar_px,tinggi_px
chick (1)_det021.jpg,chick (1).jpg,21,,,0.84,147.0 53.1 216.7 141.2,70,88
chick (1)_det022.jpg,chick (1).jpg,22,,,0.8343,156.1 347.8 203.2 403.0,47,55
chick (1)_det023.jpg,chick (1).jpg,23,,,0.8337,281.0 141.8 340.3 213.2,59,71
chick (1)_det024.jpg,chick (1).jpg,24,,,0.8286,29.3 364.8 94.6 418.6,65,54
chick (1)_det025.jpg,chick (1).jpg,25,,,0.8178,395.4 238.0 432.0 284.7,37,47
chick (1)_det026.jpg,chick (1).jpg,26,,,0.8145,225.4 410.6 273.9 432.0,48,21
chick (1)_det027.jpg,chick (1).jpg,27,,,0.7879,133.8 0.0 219.9 33.0,86,33
chick (1)_det028.jpg,chick (1).jpg,28,mati,,0.7457,16.2 264.1 74.8 332.4,59,68
chick (1)_det029.jpg,chick (1).jpg,29,,,0.6395,0.0 306.2 14.9 355.8,15,50
chick (1)_det030.jpg,chick (1).jpg,30,,,0.6176,397.8 169.8 432.0 220.2,34,50
chick (1)_det031.jpg,chick (1).jpg,31,,,0.585,295.2 64.1 344.8 128.6,50,64
chick (1)_det032.jpg,chick (1).jpg,32,,,0.5681,421.1 119.7 432.0 179.8,11,60
chick (1)_det033.jpg,chick (1).jpg,33,,,0.5447,391.2 359.8 419.7 392.4,28,33
chick (1)_det034.jpg,chick (1).jpg,34,,,0.4778,0.0 363.3 44.5 430.7,44,67
chick (1)_det035.jpg,chick (1).jpg,35,,,0.4674,417.7 342.6 432.0 369.6,14,27
chick (1)_det036.jpg,chick (1).jpg,36,,,0.3346,350.4 351.3 381.3 390.6,31,39
chick (1)_det037.jpg,chick (1).jpg,37,,,0.2763,404.0 419.1 432.0 432.0,28,13
chick (2)_det000.jpg,chick (2).jpg,0,,,0.8996,283.3 0.0 319.2 27.9,36,28
chick (2)_det001.jpg,chick (2).jpg,1,,,0.8933,0.0 35.3 37.0 74.8,37,40
chick (2)_det002.jpg,chick (2).jpg,2,,,0.8924,379.4 156.9 424.2 197.4,45,40
chick (2)_det003.jpg,chick (2).jpg,3,,,0.8922,2.3 0.0 59.8 35.6,58,36
chick (2)_det004.jpg,chick (2).jpg,4,,,0.8899,134.7 193.1 185.5 251.6,51,58
chick (2)_det005.jpg,chick (2).jpg,5,,,0.8899,177.7 53.6 228.4 100.3,51,47
chick (2)_det006.jpg,chick (2).jpg,6,,,0.8878,187.3 154.6 241.8 200.7,54,46
chick (2)_det007.jpg,chick (2).jpg,7,,,0.8872,126.8 10.2 167.2 47.1,40,37
chick (2)_det008.jpg,chick (2).jpg,8,,,0.8864,129.1 56.3 180.6 91.0,52,35
chick (2)_det009.jpg,chick (2).jpg,9,,,0.8845,242.7 315.9 301.3 362.7,59,47
chick (2)_det010.jpg,chick (2).jpg,10,,,0.8826,65.0 19.0 111.7 55.4,47,36
chick (2)_det011.jpg,chick (2).jpg,11,,,0.8804,188.1 282.8 247.3 336.2,59,53
chick (2)_det012.jpg,chick (2).jpg,12,,,0.8792,291.9 57.4 343.7 90.0,52,33
chick (2)_det013.jpg,chick (2).jpg,13,,,0.8787,87.2 58.2 130.5 93.6,43,35
chick (2)_det014.jpg,chick (2).jpg,14,,,0.8778,49.2 156.6 89.8 216.9,41,60
chick (2)_det015.jpg,chick (2).jpg,15,,,0.8773,372.4 206.8 415.4 254.6,43,48
chick (2)_det016.jpg,chick (2).jpg,16,,,0.876,199.1 356.3 252.7 429.7,54,73
chick (2)_det017.jpg,chick (2).jpg,17,,,0.8757,122.6 154.0 168.4 209.0,46,55
chick (2)_det018.jpg,chick (2).jpg,18,,,0.8746,245.5 30.5 285.3 64.8,40,34
chick (2)_det019.jpg,chick (2).jpg,19,,,0.8735,13.7 157.7 56.7 223.1,43,65
chick (2)_det020.jpg,chick (2).jpg,20,,,0.8719,0.1 343.1 46.0 423.3,46,80
chick (2)_det021.jpg,chick (2).jpg,21,,,0.871,105.3 244.9 159.8 310.7,55,66
chick (2)_det022.jpg,chick (2).jpg,22,,,0.8708,84.7 155.8 127.2 218.5,42,63
chick (2)_det023.jpg,chick (2).jpg,23,,,0.868,0.0 284.8 63.1 345.5,63,61
chick (2)_det024.jpg,chick (2).jpg,24,,,0.8674,137.2 368.5 198.3 431.4,61,63
chick (2)_det025.jpg,chick (2).jpg,25,,,0.8644,191.6 196.9 261.4 244.1,70,47
chick (2)_det026.jpg,chick (2).jpg,26,,,0.8605,17.9 225.7 93.2 277.4,75,52
chick (2)_det027.jpg,chick (2).jpg,27,,,0.8571,67.9 0.0 121.3 27.5,53,28
chick (2)_det028.jpg,chick (2).jpg,28,mati,,0.8568,251.0 224.7 310.7 292.6,60,68
chick (2)_det029.jpg,chick (2).jpg,29,,,0.8512,73.0 342.5 143.6 419.2,71,77
chick (2)_det030.jpg,chick (2).jpg,30,,,0.8495,375.4 12.0 419.4 42.0,44,30
chick (2)_det031.jpg,chick (2).jpg,31,,,0.8495,334.3 6.6 367.9 39.4,34,33
chick (2)_det032.jpg,chick (2).jpg,32,,,0.8472,384.6 305.1 418.7 370.7,34,66
chick (2)_det033.jpg,chick (2).jpg,33,,,0.8445,324.8 157.9 370.8 200.3,46,42
chick (2)_det034.jpg,chick (2).jpg,34,,,0.8445,162.5 0.0 205.5 32.4,43,32
chick (2)_det035.jpg,chick (2).jpg,35,,,0.8418,294.4 304.6 358.4 376.8,64,72
chick (2)_det036.jpg,chick (2).jpg,36,,,0.8416,363.3 123.7 398.5 162.9,35,39
chick (2)_det037.jpg,chick (2).jpg,37,,,0.8416,308.6 121.3 352.7 161.0,44,40
chick (2)_det038.jpg,chick (2).jpg,38,,,0.8407,333.6 70.7 388.9 109.1,55,38
chick (2)_det039.jpg,chick (2).jpg,39,,,0.8388,335.4 246.5 388.8 296.4,53,50
chick (2)_det040.jpg,chick (2).jpg,40,,,0.8382,129.9 297.7 191.9 358.8,62,61
chick (2)_det041.jpg,chick (2).jpg,41,,,0.8087,323.7 0.0 350.2 17.2,26,17
chick (2)_det042.jpg,chick (2).jpg,42,,,0.8053,232.0 139.0 297.5 189.6,66,51
chick (2)_det043.jpg,chick (2).jpg,43,,,0.8042,38.6 42.5 82.9 78.0,44,36
chick (2)_det044.jpg,chick (2).jpg,44,,,0.802,360.7 18.5 398.6 59.0,38,40
chick (2)_det045.jpg,chick (2).jpg,45,,,0.7892,388.1 0.0 421.1 26.1,33,26
chick (2)_det046.jpg,chick (2).jpg,46,,,0.7869,0.0 147.6 18.0 213.1,18,66
chick (2)_det047.jpg,chick (2).jpg,47,,,0.7849,12.4 66.2 76.5 105.0,64,39
chick (2)_det048.jpg,chick (2).jpg,48,,,0.7847,73.0 82.6 122.2 107.8,49,25
chick (2)_det049.jpg,chick (2).jpg,49,,,0.7801,0.0 140.0 48.2 171.5,48,32
chick (2)_det050.jpg,chick (2).jpg,50,,,0.767,410.9 205.3 432.0 253.4,21,48
chick (2)_det051.jpg,chick (2).jpg,51,,,0.7668,311.5 201.4 360.6 252.9,49,52
chick (2)_det052.jpg,chick (2).jpg,52,,,0.7522,344.6 409.2 401.2 432.0,57,23
chick (2)_det053.jpg,chick (2).jpg,53,,,0.7501,195.0 37.8 243.6 83.3,49,46
chick (2)_det054.jpg,chick (2).jpg,54,,,0.7457,237.3 179.6 286.6 221.5,49,42
chick (2)_det055.jpg,chick (2).jpg,55,,,0.7156,352.9 0.0 383.3 10.4,30,10
chick (2)_det056.jpg,chick (2).jpg,56,,,0.7022,364.8 354.2 403.9 416.7,39,62
chick (2)_det057.jpg,chick (2).jpg,57,,,0.6964,214.2 0.2 252.9 36.0,39,36
chick (2)_det058.jpg,chick (2).jpg,58,,,0.684,335.8 107.3 376.8 138.8,41,32
chick (2)_det059.jpg,chick (2).jpg,59,,,0.6659,344.6 300.0 382.1 370.4,38,70
chick (2)_det060.jpg,chick (2).jpg,60,,,0.6569,50.6 106.0 115.0 144.8,64,39
chick (2)_det061.jpg,chick (2).jpg,61,,,0.6422,199.4 84.5 259.7 107.8,60,23
chick (2)_det062.jpg,chick (2).jpg,62,,,0.6336,360.5 59.1 394.3 87.4,34,28
chick (2)_det063.jpg,chick (2).jpg,63,,,0.5864,0.0 0.1 25.4 10.8,25,11
chick (2)_det064.jpg,chick (2).jpg,64,,,0.567,419.2 160.2 432.0 198.7,13,38
chick (2)_det065.jpg,chick (2).jpg,65,,,0.5257,422.8 83.0 432.0 114.0,9,31
chick (2)_det066.jpg,chick (2).jpg,66,,,0.5171,397.5 185.9 431.9 212.6,34,27
chick (2)_det067.jpg,chick (2).jpg,67,,,0.4748,335.7 190.2 382.6 231.8,47,42
chick (2)_det068.jpg,chick (2).jpg,68,,,0.4305,297.2 141.3 329.5 201.2,32,60
chick (2)_det069.jpg,chick (2).jpg,69,,,0.3615,132.2 88.4 190.2 107.5,58,19
chick (2)_det070.jpg,chick (2).jpg,70,,,0.3593,43.6 0.1 76.6 11.0,33,11
chick (2)_det071.jpg,chick (2).jpg,71,,,0.3586,419.1 7.8 432.0 29.3,13,22
chick (2)_det072.jpg,chick (2).jpg,72,,,0.3556,132.2 88.2 190.9 122.5,59,34
chick (2)_det073.jpg,chick (2).jpg,73,,,0.2576,291.3 95.4 317.2 107.3,26,12
chick (3)_det000.jpg,chick (3).jpg,0,,,0.9018,177.8 187.2 227.8 233.2,50,46
chick (3)_det001.jpg,chick (3).jpg,1,,,0.8981,126.8 143.3 167.2 180.1,40,37
chick (3)_det002.jpg,chick (3).jpg,2,,,0.8957,0.0 168.3 37.2 207.9,37,40
chick (3)_det003.jpg,chick (3).jpg,3,,,0.8938,187.5 288.0 241.7 333.1,54,45
chick (3)_det004.jpg,chick (3).jpg,4,,,0.8932,378.7 289.6 424.5 330.7,46,41
chick (3)_det005.jpg,chick (3).jpg,5,,,0.891,134.7 326.2 185.3 384.5,51,58
chick (3)_det006.jpg,chick (3).jpg,6,,,0.8901,0.0 79.1 52.1 108.9,52,30
chick (3)_det007.jpg,chick (3).jpg,7,,,0.8858,87.4 191.4 130.5 226.7,43,35
chick (3)_det008.jpg,chick (3).jpg,8,,,0.8851,2.0 133.7 59.4 168.7,57,35
chick (3)_det009.jpg,chick (3).jpg,9,,,0.883,129.1 189.3 180.7 224.0,52,35
chick (3)_det010.jpg,chick (3).jpg,10,,,0.8829,26.6 99.6 72.3 143.4,46,44
chick (3)_det011.jpg,chick (3).jpg,11,,,0.8807,335.5 93.2 372.0 118.6,36,25
chick (3)_det012.jpg,chick (3).jpg,12,,,0.8802,282.8 125.0 319.6 160.7,37,36
chick (3)_det013.jpg,chick (3).jpg,13,,,0.8783,162.7 122.5 205.9 164.9,43,42
chick (3)_det014.jpg,chick (3).jpg,14,,,0.8777,64.9 152.3 111.5 188.5,47,36
chick (3)_det015.jpg,chick (3).jpg,15,,,0.8772,122.8 286.9 168.4 342.3,46,55
chick (3)_det016.jpg,chick (3).jpg,16,,,0.8769,42.2 60.1 98.5 96.0,56,36
chick (3)_det017.jpg,chick (3).jpg,17,,,0.8767,217.8 42.0 261.8 68.5,44,26
chick (3)_det018.jpg,chick (3).jpg,18,,,0.8767,68.3 128.5 121.4 160.7,53,32
chick (3)_det019.jpg,chick (3).jpg,19,,,0.8767,2.2 49.8 35.6 82.4,33,33
chick (3)_det020.jpg,chick (3).jpg,20,,,0.8746,18.0 359.1 93.8 409.1,76,50
chick (3)_det021.jpg,chick (3).jpg,21,,,0.874,13.6 290.6 56.6 356.4,43,66
chick (3)_det022.jpg,chick (3).jpg,22,,,0.874,84.8 288.8 127.2 351.6,42,63
chick (3)_det023.jpg,chick (3).jpg,23,,,0.8734,120.1 77.0 160.7 109.6,41,33
chick (3)_det024.jpg,chick (3).jpg,24,,,0.8714,371.9 339.4 415.4 388.1,44,49
chick (3)_det025.jpg,chick (3).jpg,25,,,0.8701,291.9 190.5 344.3 222.7,52,32
chick (3)_det026.jpg,chick (3).jpg,26,,,0.8681,105.3 377.8 163.4 432.0,58,54
chick (3)_det027.jpg,chick (3).jpg,27,,,0.8654,191.6 329.9 258.3 376.6,67,47
chick (3)_det028.jpg,chick (3).jpg,28,,,0.8653,0.0 107.2 20.7 143.4,21,36
chick (3)_det029.jpg,chick (3).jpg,29,,,0.8649,48.9 289.5 90.0 349.6,41,60
chick (3)_det030.jpg,chick (3).jpg,30,,,0.8624,323.6 121.7 348.6 150.4,25,29
chick (3)_det031.jpg,chick (3).jpg,31,,,0.859,336.2 379.1 388.5 429.9,52,51
chick (3)_det032.jpg,chick (3).jpg,32,,,0.8586,221.7 66.1 264.3 96.7,43,31
chick (3)_det033.jpg,chick (3).jpg,33,,,0.8535,97.8 98.9 145.9 132.5,48,34
chick (3)_det034.jpg,chick (3).jpg,34,mati,,0.8531,251.1 358.6 310.7 426.7,60,68
chick (3)_det035.jpg,chick (3).jpg,35,,,0.8515,257.5 76.1 297.2 122.0,40,46
chick (3)_det036.jpg,chick (3).jpg,36,,,0.849,72.7 215.6 122.8 240.7,50,25
chick (3)_det037.jpg,chick (3).jpg,37,,,0.8451,245.1 163.6 285.4 197.7,40,34
chick (3)_det038.jpg,chick (3).jpg,38,,,0.845,334.4 138.7 367.4 172.3,33,34
chick (3)_det039.jpg,chick (3).jpg,39,,,0.8448,63.5 24.8 99.4 50.8,36,26
chick (3)_det040.jpg,chick (3).jpg,40,,,0.8441,375.3 144.9 419.6 175.5,44,31
chick (3)_det041.jpg,chick (3).jpg,41,,,0.8414,345.5 118.2 385.6 143.7,40,25
chick (3)_det042.jpg,chick (3).jpg,42,,,0.841,324.7 290.8 370.9 334.3,46,44
chick (3)_det043.jpg,chick (3).jpg,43,,,0.8401,95.5 24.5 145.4 70.2,50,46
chick (3)_det044.jpg,chick (3).jpg,44,,,0.8343,363.2 256.4 398.4 295.8,35,39
chick (3)_det045.jpg,chick (3).jpg,45,,,0.8276,136.9 104.7 179.3 130.9,42,26
chick (3)_det046.jpg,chick (3).jpg,46,,,0.8234,165.3 19.8 196.6 45.3,31,25
chick (3)_det047.jpg,chick (3).jpg,47,,,0.8234,388.1 130.4 421.1 158.3,33,28
chick (3)_det048.jpg,chick (3).jpg,48,,,0.8231,69.7 80.5 128.4 117.7,59,37
chick (3)_det049.jpg,chick (3).jpg,49,,,0.8215,333.4 203.7 387.2 242.0,54,38
chick (3)_det050.jpg,chick (3).jpg,50,,,0.8204,0.2 273.1 48.1 304.5,48,31
chick (3)_det051.jpg,chick (3).jpg,51,,,0.8172,308.5 254.5 352.4 293.9,44,39
chick (3)_det052.jpg,chick (3).jpg,52,,,0.8123,181.9 78.9 216.8 109.4,35,30
chick (3)_det053.jpg,chick (3).jpg,53,,,0.8084,148.4 76.0 175.8 104.9,27,29
chick (3)_det054.jpg,chick (3).jpg,54,,,0.8064,232.7 272.3 297.3 320.9,65,49
chick (3)_det055.jpg,chick (3).jpg,55,,,0.8059,12.0 198.9 78.3 238.3,66,39
chick (3)_det056.jpg,chick (3).jpg,56,,,0.8021,38.3 175.3 83.0 210.9,45,36
chick (3)_det057.jpg,chick (3).jpg,57,,,0.7992,294.1 92.3 326.7 117.2,33,25
chick (3)_det058.jpg,chick (3).jpg,58,,,0.7986,0.0 282.4 18.0 346.4,18,64
chick (3)_det059.jpg,chick (3).jpg,59,,,0.7957,350.5 67.5 383.5 95.5,33,28
chick (3)_det060.jpg,chick (3).jpg,60,,,0.7951,362.5 152.2 398.0 190.8,36,39
chick (3)_det061.jpg,chick (3).jpg,61,,,0.7936,308.2 73.3 338.3 100.8,30,28
chick (3)_det062.jpg,chick (3).jpg,62,,,0.7675,186.5 415.6 247.8 432.0,61,16
chick (3)_det063.jpg,chick (3).jpg,63,,,0.7666,317.2 58.3 346.9 88.1,30,30
chick (3)_det064.jpg,chick (3).jpg,64,,,0.7619,272.1 56.3 313.2 90.5,41,34
chick (3)_det065.jpg,chick (3).jpg,65,,,0.7606,405.1 69.0 431.4 91.8,26,23
chick (3)_det066.jpg,chick (3).jpg,66,,,0.7516,336.1 242.3 375.8 272.1,40,30
chick (3)_det067.jpg,chick (3).jpg,67,,,0.7438,237.2 312.8 288.4 354.5,51,42
chick (3)_det068.jpg,chick (3).jpg,68,,,0.7394,411.3 340.5 432.0 385.9,21,45
chick (3)_det069.jpg,chick (3).jpg,69,,,0.7317,310.7 334.2 360.6 384.8,50,51
chick (3)_det070.jpg,chick (3).jpg,70,,,0.7312,389.1 78.9 418.5 103.0,29,24
chick (3)_det071.jpg,chick (3).jpg,71,,,0.7092,360.6 191.8 394.5 220.1,34,28
chick (3)_det072.jpg,chick (3).jpg,72,,,0.6946,94.8 5.1 124.2 27.4,29,22
chick (3)_det073.jpg,chick (3).jpg,73,,,0.6898,51.5 240.4 114.3 278.5,63,38
chick (3)_det074.jpg,chick (3).jpg,74,,,0.6601,131.7 221.1 189.2 240.3,58,19
chick (3)_det075.jpg,chick (3).jpg,75,,,0.6564,407.5 32.6 427.8 53.9,20,21
chick (3)_det076.jpg,chick (3).jpg,76,,,0.6556,194.3 164.8 246.4 217.2,52,52
chick (3)_det077.jpg,chick (3).jpg,77,,,0.6126,288.0 39.2 319.4 66.8,31,28
chick (3)_det078.jpg,chick (3).jpg,78,,,0.612,28.9 419.5 73.5 432.0,45,12
chick (3)_det079.jpg,chick (3).jpg,79,,,0.6094,31.8 40.7 92.1 66.0,60,25
chick (3)_det080.jpg,chick (3).jpg,80,,,0.6031,423.1 56.9 432.0 79.0,9,22
chick (3)_det081.jpg,chick (3).jpg,81,,,0.594,352.9 38.7 378.2 60.0,25,21
chick (3)_det082.jpg,chick (3).jpg,82,,,0.5504,397.8 318.6 431.9 347.5,34,29
chick (3)_det083.jpg,chick (3).jpg,83,,,0.5451,422.7 217.0 432.0 245.9,9,29
chick (3)_det084.jpg,chick (3).jpg,84,,,0.5381,423.1 82.8 432.0 103.9,9,21
chick (3)_det085.jpg,chick (3).jpg,85,,,0.5379,419.4 291.4 432.0 331.1,13,40
chick (3)_det086.jpg,chick (3).jpg,86,,,0.5327,266.7 11.9 294.9 35.7,28,24
chick (3)_det087.jpg,chick (3).jpg,87,,,0.5324,268.8 36.8 293.7 63.3,25,26
chick (3)_det088.jpg,chick (3).jpg,88,,,0.5175,0.0 47.6 4.3 84.3,4,37
chick (3)_det089.jpg,chick (3).jpg,89,,,0.5066,296.0 273.2 329.4 333.6,33,60
chick (3)_det090.jpg,chick (3).jpg,90,,,0.5014,1.2 420.5 43.8 432.0,43,12
chick (3)_det091.jpg,chick (3).jpg,91,,,0.4796,335.3 323.3 381.5 364.7,46,41
chick (3)_det092.jpg,chick (3).jpg,92,,,0.4774,204.9 0.8 225.8 32.4,21,32
chick (3)_det093.jpg,chick (3).jpg,93,,,0.4507,341.6 20.6 362.7 40.0,21,19
chick (3)_det094.jpg,chick (3).jpg,94,,,0.4284,200.8 217.3 259.6 240.8,59,24
chick (3)_det095.jpg,chick (3).jpg,95,,,0.4284,348.8 44.5 368.0 67.5,19,23
chick (3)_det096.jpg,chick (3).jpg,96,,,0.425,388.8 91.5 416.3 121.7,28,30
chick (3)_det097.jpg,chick (3).jpg,97,,,0.4203,294.6 106.9 325.8 137.7,31,31
chick (3)_det098.jpg,chick (3).jpg,98,,,0.3915,23.7 31.0 91.3 64.9,68,34
chick (3)_det099.jpg,chick (3).jpg,99,,,0.3726,231.0 5.0 254.3 28.7,23,24
chick (3)_det100.jpg,chick (3).jpg,100,,,0.3683,177.0 103.7 196.9 126.9,20,23
chick (3)_det101.jpg,chick (3).jpg,101,,,0.3322,295.3 23.5 324.9 39.1,30,16
chick (3)_det102.jpg,chick (3).jpg,102,,,0.3201,4.4 419.1 72.4 432.0,68,13
chick (3)_det103.jpg,chick (3).jpg,103,,,0.3159,361.7 20.3 388.9 39.9,27,20
chick (3)_det104.jpg,chick (3).jpg,104,,,0.3158,196.2 104.1 217.2 134.1,21,30
chick (3)_det105.jpg,chick (3).jpg,105,,,0.3068,220.3 142.1 253.0 169.2,33,27
chick (3)_det106.jpg,chick (3).jpg,106,,,0.3025,356.9 154.1 374.2 184.6,17,30
chick (3)_det107.jpg,chick (3).jpg,107,,,0.2969,391.1 21.6 415.2 39.8,24,18
chick (3)_det108.jpg,chick (3).jpg,108,,,0.2813,419.9 140.8 432.0 160.2,12,19
chick (3)_det109.jpg,chick (3).jpg,109,,,0.2713,411.7 102.4 432.0 134.1,20,32
chick (3)_det110.jpg,chick (3).jpg,110,,,0.2678,426.0 40.8 432.0 60.7,6,20
chick (3)_det111.jpg,chick (3).jpg,111,,,0.2602,285.6 240.9 315.6 261.8,30,21
chick (3)_det112.jpg,chick (3).jpg,112,,,0.2569,102.8 0.1 132.3 6.3,30,6
chick (3)_det113.jpg,chick (3).jpg,113,,,0.2552,167.2 60.7 187.3 99.9,20,39
chick (4)_det000.jpg,chick (4).jpg,0,,,0.8935,68.3 142.0 126.3 191.9,58,50
chick (4)_det001.jpg,chick (4).jpg,1,,,0.8882,190.1 25.2 236.9 83.8,47,59
chick (4)_det002.jpg,chick (4).jpg,2,,,0.886,28.4 83.9 74.8 139.7,46,56
chick (4)_det003.jpg,chick (4).jpg,3,,,0.8852,71.3 65.4 117.7 134.9,46,70
chick (4)_det004.jpg,chick (4).jpg,4,,,0.8851,25.3 308.9 89.2 353.9,64,45
chick (4)_det005.jpg,chick (4).jpg,5,,,0.8822,231.1 73.7 305.1 127.3,74,54
chick (4)_det006.jpg,chick (4).jpg,6,,,0.8777,30.2 198.1 92.5 241.1,62,43
chick (4)_det007.jpg,chick (4).jpg,7,,,0.8775,31.4 269.9 97.3 313.1,66,43
chick (4)_det008.jpg,chick (4).jpg,8,,,0.8725,156.5 79.2 211.4 138.6,55,59
chick (4)_det009.jpg,chick (4).jpg,9,,,0.872,28.8 157.5 83.7 203.3,55,46
chick (4)_det010.jpg,chick (4).jpg,10,,,0.8681,173.9 134.5 233.1 197.1,59,63
chick (4)_det011.jpg,chick (4).jpg,11,mati,,0.864,98.7 17.0 167.8 74.9,69,58
chick (4)_det012.jpg,chick (4).jpg,12,,,0.8615,157.7 262.7 218.7 341.8,61,79
chick (4)_det013.jpg,chick (4).jpg,13,,,0.8592,323.8 11.5 388.2 85.8,64,74
chick (4)_det014.jpg,chick (4).jpg,14,,,0.8571,99.5 233.2 150.2 307.6,51,74
chick (4)_det015.jpg,chick (4).jpg,15,,,0.8569,13.4 27.8 64.2 94.1,51,66
chick (4)_det016.jpg,chick (4).jpg,16,,,0.8539,301.0 144.7 378.6 216.5,78,72
chick (4)_det017.jpg,chick (4).jpg,17,,,0.8537,118.8 165.6 185.8 221.6,67,56
chick (4)_det018.jpg,chick (4).jpg,18,,,0.8491,398.8 379.5 432.0 431.8,33,52
chick (4)_det019.jpg,chick (4).jpg,19,,,0.8457,192.9 0.0 247.5 32.0,55,32
chick (4)_det020.jpg,chick (4).jpg,20,,,0.8454,218.1 185.1 294.7 252.4,77,67
chick (4)_det021.jpg,chick (4).jpg,21,,,0.8396,31.4 237.1 90.8 276.5,59,39
chick (4)_det022.jpg,chick (4).jpg,22,,,0.8316,146.8 394.4 192.7 432.0,46,38
chick (4)_det023.jpg,chick (4).jpg,23,,,0.8037,216.9 280.5 296.5 339.4,80,59
chick (4)_det024.jpg,chick (4).jpg,24,,,0.7841,0.0 222.2 20.6 275.0,21,53
chick (4)_det025.jpg,chick (4).jpg,25,,,0.7706,243.2 129.1 305.9 187.6,63,58
chick (4)_det026.jpg,chick (4).jpg,26,,,0.7268,210.2 396.9 264.9 431.9,55,35
chick (4)_det027.jpg,chick (4).jpg,27,,,0.7183,54.0 40.6 95.3 89.6,41,49
chick (4)_det028.jpg,chick (4).jpg,28,,,0.7158,397.6 133.3 432.0 222.1,34,89
chick (4)_det029.jpg,chick (4).jpg,29,,,0.7152,355.5 257.4 421.3 339.1,66,82
chick (4)_det030.jpg,chick (4).jpg,30,,,0.6891,13.0 276.6 44.2 349.8,31,73
chick (4)_det031.jpg,chick (4).jpg,31,,,0.6406,78.1 0.0 126.8 15.5,49,16
chick (4)_det032.jpg,chick (4).jpg,32,,,0.6328,7.3 0.4 74.3 45.8,67,45
chick (4)_det033.jpg,chick (4).jpg,33,,,0.5377,62.2 416.8 93.8 432.0,32,15
chick (4)_det034.jpg,chick (4).jpg,34,,,0.4615,39.2 391.3 72.1 418.5,33,27
chick (4)_det035.jpg,chick (4).jpg,35,,,0.4416,41.8 350.0 78.4 379.1,37,29
chick (4)_det036.jpg,chick (4).jpg,36,,,0.4262,0.1 398.2 13.0 431.7,13,34
chick (4)_det037.jpg,chick (4).jpg,37,,,0.4203,84.7 418.2 123.9 432.0,39,14
chick (4)_det038.jpg,chick (4).jpg,38,,,0.3816,0.0 372.6 12.2 411.8,12,39
chick (4)_det039.jpg,chick (4).jpg,39,,,0.3785,38.9 351.1 78.3 417.4,39,66
chick (4)_det040.jpg,chick (4).jpg,40,,,0.3685,253.1 420.8 317.2 432.0,64,11
chick (4)_det041.jpg,chick (4).jpg,41,,,0.2987,40.2 350.1 78.8 397.1,39,47
chick (4)_det042.jpg,chick (4).jpg,42,,,0.2795,0.0 374.6 13.2 431.2,13,57
chick (5)_det000.jpg,chick (5).jpg,0,,,0.8912,292.8 29.1 347.0 74.0,54,45
chick (5)_det001.jpg,chick (5).jpg,1,,,0.8902,239.8 66.9 290.4 125.8,51,59
chick (5)_det002.jpg,chick (5).jpg,2,,,0.8897,228.0 27.9 272.9 83.2,45,55
chick (5)_det003.jpg,chick (5).jpg,3,,,0.8891,347.7 190.1 406.2 236.7,58,47
chick (5)_det004.jpg,chick (5).jpg,4,,,0.8778,304.6 230.5 357.5 305.0,53,74
chick (5)_det005.jpg,chick (5).jpg,5,,,0.8758,118.0 31.6 162.4 97.2,44,66
chick (5)_det006.jpg,chick (5).jpg,6,,,0.8746,123.0 100.1 198.7 150.1,76,50
chick (5)_det007.jpg,chick (5).jpg,7,,,0.8719,190.3 29.5 232.9 92.4,43,63
chick (5)_det008.jpg,chick (5).jpg,8,,,0.8697,400.0 193.5 432.0 246.3,32,53
chick (5)_det009.jpg,chick (5).jpg,9,,,0.8692,296.4 70.8 364.1 117.6,68,47
chick (5)_det010.jpg,chick (5).jpg,10,,,0.8688,293.2 156.7 352.3 211.4,59,55
chick (5)_det011.jpg,chick (5).jpg,11,,,0.8668,209.9 119.2 264.2 185.2,54,66
chick (5)_det012.jpg,chick (5).jpg,12,,,0.8641,89.5 159.0 168.4 220.1,79,61
chick (5)_det013.jpg,chick (5).jpg,13,,,0.8615,153.8 30.5 194.8 90.9,41,60
chick (5)_det014.jpg,chick (5).jpg,14,,,0.8611,244.1 242.7 302.7 306.8,59,64
chick (5)_det015.jpg,chick (5).jpg,15,,,0.8596,91.7 216.7 152.1 298.4,60,82
chick (5)_det016.jpg,chick (5).jpg,16,,,0.8558,343.8 324.2 420.2 386.4,76,62
chick (5)_det017.jpg,chick (5).jpg,17,,,0.8492,179.4 215.9 249.1 292.6,70,77
chick (5)_det018.jpg,chick (5).jpg,18,mati,,0.8489,355.7 99.2 415.7 168.3,60,69
chick (5)_det019.jpg,chick (5).jpg,19,,,0.8433,77.8 24.4 122.6 88.0,45,64
chick (5)_det020.jpg,chick (5).jpg,20,,,0.8394,234.9 170.7 297.1 232.6,62,62
chick (5)_det021.jpg,chick (5).jpg,21,,,0.8256,215.2 297.3 287.1 378.9,72,82
chick (5)_det022.jpg,chick (5).jpg,22,,,0.8255,0.0 398.4 51.0 431.9,51,34
chick (5)_det023.jpg,chick (5).jpg,23,,,0.8152,0.0 145.4 36.1 193.7,36,48
chick (5)_det024.jpg,chick (5).jpg,24,,,0.8015,338.1 12.7 402.2 62.9,64,50
